Name	Length	EffectiveLength	TPM	NumReads
lcl|NZ_CP020549.1_cds_630	213	10.625	0.000000	0.000
lcl|NZ_CP020549.1_cds_631	505	255.000	5.409281	14.817
lcl|NZ_CP020549.1_cds_632	90	3.268	28.488645	1.000
lcl|NZ_CP020549.1_cds_633	87	3.205	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000590563.1_634	306	56.785	21.312831	13.000
lcl|NZ_CP020549.1_cds_WP_000338716.1_635	1476	1226.000	7.061970	93.000
lcl|NZ_CP020549.1_cds_WP_000515176.1_636	6702	6452.000	10.547667	731.000
lcl|NZ_CP020549.1_cds_WP_231292401.1_637	231	14.032	26.538798	4.000
lcl|NZ_CP020549.1_cds_WP_001809233.1_638	246	18.230	30.640064	6.000
lcl|NZ_CP020549.1_cds_WP_000525414.1_639	360	110.001	58.396595	69.000
lcl|NZ_CP020549.1_cds_640	957	707.000	31.471096	239.000
lcl|NZ_CP020549.1_cds_WP_000828432.1_641	558	308.000	34.457797	114.000
lcl|NZ_CP020549.1_cds_WP_000361076.1_642	255	21.585	103.513028	24.000
lcl|NZ_CP020549.1_cds_WP_044814259.1_643	2055	1805.000	24.550657	476.000
lcl|NZ_CP020549.1_cds_WP_000759501.1_644	861	611.000	29.864018	196.000
lcl|NZ_CP020549.1_cds_WP_000509848.1_645	711	461.000	2.827226	14.000
lcl|NZ_CP020549.1_cds_WP_000759278.1_646	567	317.000	7.635675	26.000
lcl|NZ_CP020549.1_cds_WP_000998307.1_647	1113	863.000	4.746519	44.000
lcl|NZ_CP020549.1_cds_648	186	7.490	276.378206	22.236
lcl|NZ_CP020549.1_cds_WP_000222616.1_649	738	488.000	41.588193	218.000
lcl|NZ_CP020549.1_cds_WP_000831078.1_650	1692	1442.000	25.243227	391.000
lcl|NZ_CP020549.1_cds_WP_001006377.1_651	564	314.000	122.745073	414.000
lcl|NZ_CP020549.1_cds_WP_000472977.1_652	5703	5453.000	9.816705	575.000
lcl|NZ_CP020549.1_cds_WP_001859500.1_653	1722	1472.000	12.079777	191.000
lcl|NZ_CP020549.1_cds_WP_000766577.1_654	618	368.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_655	991	741.000	72.366514	576.000
lcl|NZ_CP020549.1_cds_WP_000078583.1_656	960	710.000	80.508809	614.000
lcl|NZ_CP020549.1_cds_WP_000158639.1_657	840	590.000	74.003832	469.000
lcl|NZ_CP020549.1_cds_WP_001051780.1_658	171	6.349	14706.275760	1003.000
lcl|NZ_CP020549.1_cds_WP_000850191.1_659	885	635.000	68.759466	469.000
lcl|NZ_CP020549.1_cds_WP_000573197.1_660	1239	989.000	58.267681	619.000
lcl|NZ_CP020549.1_cds_WP_000129715.1_661	624	374.000	73.182814	294.000
lcl|NZ_CP020549.1_cds_WP_000354336.1_662	930	680.000	77.352243	565.000
lcl|NZ_CP020549.1_cds_WP_001142141.1_663	756	506.000	122.166165	664.000
lcl|NZ_CP020549.1_cds_WP_001222592.1_664	909	659.000	48.455389	343.000
lcl|NZ_CP020549.1_cds_WP_000051787.1_665	270	28.977	677.892281	211.000
lcl|NZ_CP020549.1_cds_WP_000259263.1_666	381	131.000	314.822506	443.000
lcl|NZ_CP020549.1_cds_WP_000660078.1_667	228	13.360	724.729869	104.000
lcl|NZ_CP020549.1_cds_WP_001235008.1_668	726	476.000	3.520456	18.000
lcl|NZ_CP020549.1_cds_WP_000164111.1_669	1842	1592.000	308.879233	5282.000
lcl|NZ_CP020549.1_cds_WP_000262800.1_670	255	21.585	4899.616637	1136.000
lcl|NZ_CP020549.1_cds_WP_000850388.1_671	300	51.326	25.393823	14.000
lcl|NZ_CP020549.1_cds_672	2020	1770.000	3.523992	67.000
lcl|NZ_CP020549.1_cds_WP_000571273.1_673	642	392.000	4.512331	19.000
lcl|NZ_CP020549.1_cds_WP_000863035.1_674	1353	1103.000	71.320532	845.000
lcl|NZ_CP020549.1_cds_WP_000724830.1_675	1059	809.000	34.752960	302.000
lcl|NZ_CP020549.1_cds_WP_000031145.1_676	1167	917.000	39.898502	393.000
lcl|NZ_CP020549.1_cds_WP_001206724.1_677	702	452.000	15.241463	74.000
lcl|NZ_CP020549.1_cds_WP_000170894.1_678	633	383.000	13.612022	56.000
lcl|NZ_CP020549.1_cds_WP_088779658.1_679	351	101.003	26.729984	29.000
lcl|NZ_CP020549.1_cds_WP_000394066.1_680	765	515.000	2.892319	16.000
lcl|NZ_CP020549.1_cds_WP_000808913.1_681	753	503.000	2.961320	16.000
lcl|NZ_CP020549.1_cds_WP_171014270.1_682	699	449.000	9.123043	44.000
lcl|NZ_CP020549.1_cds_WP_001002573.1_683	648	398.000	9.356433	40.000
lcl|NZ_CP020549.1_cds_WP_000765259.1_684	867	617.000	3.168601	21.000
lcl|NZ_CP020549.1_cds_685	810	560.000	3.823606	23.000
lcl|NZ_CP020549.1_cds_686	678	428.000	2.610182	12.000
lcl|NZ_CP020549.1_cds_WP_029658594.1_687	669	419.000	2.888436	13.000
lcl|NZ_CP020549.1_cds_WP_000120724.1_688	147	5.040	3250.932196	176.000
lcl|NZ_CP020549.1_cds_WP_000102462.1_689	1491	1241.000	257.759542	3436.000
lcl|NZ_CP020549.1_cds_WP_000120709.1_690	1137	887.000	278.869694	2657.000
lcl|NZ_CP020549.1_cds_WP_000449822.1_691	669	419.000	12.220305	55.000
lcl|NZ_CP020549.1_cds_WP_000202454.1_692	783	533.000	6.986605	40.000
lcl|NZ_CP020549.1_cds_WP_000468583.1_693	630	380.000	5.389798	22.000
lcl|NZ_CP020549.1_cds_WP_000915286.1_694	561	311.000	2.694111	9.000
lcl|NZ_CP020549.1_cds_WP_000522085.1_695	1386	1136.000	2.212681	27.000
lcl|NZ_CP020549.1_cds_WP_000241371.1_696	651	401.000	3.018091	13.000
lcl|NZ_CP020549.1_cds_WP_000397207.1_697	693	443.000	1.260901	6.000
lcl|NZ_CP020549.1_cds_WP_001225557.1_698	525	275.000	4.062393	12.000
lcl|NZ_CP020549.1_cds_WP_001155198.1_699	804	554.000	2.184575	13.000
lcl|NZ_CP020549.1_cds_WP_001078231.1_700	633	383.000	7.292154	30.000
lcl|NZ_CP020549.1_cds_WP_000221751.1_701	792	542.000	50.327078	293.000
lcl|NZ_CP020549.1_cds_WP_001167201.1_702	396	146.000	21.680008	34.000
lcl|NZ_CP020549.1_cds_WP_000935064.1_703	372	122.000	35.865029	47.000
lcl|NZ_CP020549.1_cds_WP_000136296.1_704	2244	1994.000	11.111820	238.000
lcl|NZ_CP020549.1_cds_WP_000191798.1_705	1776	1526.000	2932.539905	48069.000
lcl|NZ_CP020549.1_cds_WP_001052652.1_706	348	98.004	531.956975	560.000
lcl|NZ_CP020549.1_cds_WP_001165927.1_707	609	359.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001812316.1_708	612	362.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000448314.1_709	687	437.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001071050.1_710	933	683.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000577774.1_711	930	680.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001180441.1_712	1440	1190.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000239901.1_713	1578	1328.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000272434.1_714	1461	1211.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001000318.1_715	456	206.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000424229.1_716	450	200.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_717	123	4.132	135.199807	6.000
lcl|NZ_CP020549.1_cds_718	306	56.785	4.918346	3.000
lcl|NZ_CP020549.1_cds_WP_001294315.1_719	945	695.000	40.989253	306.000
lcl|NZ_CP020549.1_cds_WP_208912214.1_720	945	695.000	1.875325	14.000
lcl|NZ_CP020549.1_cds_WP_001818380.1_721	150	5.178	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000680058.1_722	1173	923.000	37.521018	372.000
lcl|NZ_CP020549.1_cds_WP_000219939.1_723	846	596.000	131.209840	840.000
lcl|NZ_CP020549.1_cds_WP_000004139.1_724	558	308.000	31.435183	104.000
lcl|NZ_CP020549.1_cds_WP_000136976.1_725	468	218.000	46.548252	109.000
lcl|NZ_CP020549.1_cds_WP_000515974.1_726	630	380.000	642.610874	2623.000
lcl|NZ_CP020549.1_cds_WP_000613477.1_727	591	341.000	514.078353	1883.000
lcl|NZ_CP020549.1_cds_WP_000462126.1_728	249	19.269	1033.911065	214.000
lcl|NZ_CP020549.1_cds_WP_000726153.1_729	1161	911.000	56.000971	548.000
lcl|NZ_CP020549.1_cds_WP_000941421.1_730	870	620.000	28.679730	191.000
lcl|NZ_CP020549.1_cds_WP_000662293.1_731	957	707.000	29.100888	221.000
lcl|NZ_CP020549.1_cds_WP_001186007.1_732	765	515.000	51.519425	285.000
lcl|NZ_CP020549.1_cds_WP_000062219.1_733	711	461.000	58.563962	290.000
lcl|NZ_CP020549.1_cds_WP_000268677.1_734	657	407.000	18.527806	81.000
lcl|NZ_CP020549.1_cds_WP_015511312.1_735	1095	845.000	133.640309	1213.000
lcl|NZ_CP020549.1_cds_WP_208912217.1_736	693	443.000	232.426037	1106.000
lcl|NZ_CP020549.1_cds_WP_000625537.1_737	927	677.000	235.560286	1713.000
lcl|NZ_CP020549.1_cds_WP_000974079.1_738	2181	1931.000	56.744995	1177.000
lcl|NZ_CP020549.1_cds_WP_000670815.1_739	816	566.000	9.539925	58.000
lcl|NZ_CP020549.1_cds_WP_000011000.1_740	1344	1094.000	63.397529	745.000
lcl|NZ_CP020549.1_cds_WP_000003935.1_741	1191	941.000	176.002851	1779.000
lcl|NZ_CP020549.1_cds_WP_000255160.1_742	936	686.000	266.668561	1965.000
lcl|NZ_CP020549.1_cds_WP_000879641.1_743	1038	788.000	197.534717	1672.000
lcl|NZ_CP020549.1_cds_WP_000974746.1_744	606	356.000	1416.060599	5415.000
lcl|NZ_CP020549.1_cds_WP_001224352.1_745	531	281.000	74.212160	224.000
lcl|NZ_CP020549.1_cds_WP_000804654.1_746	1086	836.000	77.951619	700.000
lcl|NZ_CP020549.1_cds_WP_000976706.1_747	483	233.000	64.328486	161.000
lcl|NZ_CP020549.1_cds_WP_000025408.1_748	1542	1292.000	83.873322	1164.000
lcl|NZ_CP020549.1_cds_WP_000731906.1_749	804	554.000	223.834919	1332.000
lcl|NZ_CP020549.1_cds_WP_000011699.1_750	222	12.150	7.662086	1.000
lcl|NZ_CP020549.1_cds_WP_000953865.1_751	210	10.181	18.288178	2.000
lcl|NZ_CP020549.1_cds_WP_000268761.1_752	273	30.760	9672.896106	3196.000
lcl|NZ_CP020549.1_cds_WP_000379621.1_753	240	16.366	8367.690864	1471.000
lcl|NZ_CP020549.1_cds_754	325	75.104	23.551642	19.000
lcl|NZ_CP020549.1_cds_WP_000819183.1_755	789	539.000	70.470082	408.000
lcl|NZ_CP020549.1_cds_WP_001105899.1_756	519	269.000	151.238559	437.000
lcl|NZ_CP020549.1_cds_WP_000686921.1_757	720	470.000	113.498505	573.000
lcl|NZ_CP020549.1_cds_WP_001196049.1_758	339	89.016	343.033859	328.000
lcl|NZ_CP020549.1_cds_WP_001216107.1_759	321	71.167	116.424003	89.000
lcl|NZ_CP020549.1_cds_WP_000807422.1_760	216	11.099	671.042475	80.000
lcl|NZ_CP020549.1_cds_WP_001809980.1_761	147	5.040	815.137063	44.130
lcl|NZ_CP020549.1_cds_WP_000709033.1_762	537	287.000	48.007954	148.000
lcl|NZ_CP020549.1_cds_WP_001209572.1_763	1347	1097.000	76.208443	898.000
lcl|NZ_CP020549.1_cds_WP_000728641.1_764	1200	950.000	63.501616	648.000
lcl|NZ_CP020549.1_cds_WP_000811482.1_765	702	452.000	80.120665	389.000
lcl|NZ_CP020549.1_cds_WP_001180421.1_766	1260	1010.000	115.771496	1256.000
lcl|NZ_CP020549.1_cds_WP_001291363.1_767	1998	1748.000	142.467477	2675.000
lcl|NZ_CP020549.1_cds_WP_000665422.1_768	321	71.167	68.023013	52.000
lcl|NZ_CP020549.1_cds_WP_000738395.1_769	816	566.000	35.363513	215.000
lcl|NZ_CP020549.1_cds_WP_001269460.1_770	927	677.000	43.041664	313.000
lcl|NZ_CP020549.1_cds_WP_000141910.1_771	237	15.531	269.745071	45.000
lcl|NZ_CP020549.1_cds_WP_000167112.1_772	699	449.000	29.442547	142.000
lcl|NZ_CP020549.1_cds_WP_000403337.1_773	501	251.000	41.170167	111.000
lcl|NZ_CP020549.1_cds_WP_001245814.1_774	870	620.000	30.781909	205.000
lcl|NZ_CP020549.1_cds_WP_000188826.1_775	441	191.000	55.565453	114.000
lcl|NZ_CP020549.1_cds_WP_001149118.1_776	2547	2297.000	296.352478	7312.000
lcl|NZ_CP020549.1_cds_WP_000590640.1_777	675	425.000	107.553844	491.000
lcl|NZ_CP020549.1_cds_WP_000491784.1_778	1335	1085.000	58.946819	687.000
lcl|NZ_CP020549.1_cds_WP_001145225.1_779	288	41.248	471.711745	209.000
lcl|NZ_CP020549.1_cds_WP_000411863.1_780	930	680.000	113.769406	831.000
lcl|NZ_CP020549.1_cds_WP_000848703.1_781	2451	2201.000	52.025761	1230.000
lcl|NZ_CP020549.1_cds_WP_000830659.1_782	1224	974.000	62.892711	658.000
lcl|NZ_CP020549.1_cds_WP_000241398.1_783	555	305.000	187.719181	615.000
lcl|NZ_CP020549.1_cds_WP_001809365.1_784	564	314.000	72.342507	244.000
lcl|NZ_CP020549.1_cds_WP_000134047.1_785	1947	1697.000	96.607510	1761.000
lcl|NZ_CP020549.1_cds_WP_000064821.1_786	1728	1478.000	269.526350	4279.000
lcl|NZ_CP020549.1_cds_787	132	4.437	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000586654.1_788	351	101.003	85.720294	93.000
lcl|NZ_CP020549.1_cds_789	869	619.000	1.503982	10.000
lcl|NZ_CP020549.1_cds_WP_000767195.1_790	300	51.326	854.320772	471.000
lcl|NZ_CP020549.1_cds_WP_023396624.1_791	423	173.000	1.614390	3.000
lcl|NZ_CP020549.1_cds_WP_001858421.1_792	207	9.766	367.472066	38.548
lcl|NZ_CP020549.1_cds_WP_000882517.1_793	2259	2009.000	58.063674	1253.000
lcl|NZ_CP020549.1_cds_WP_000443573.1_794	231	14.032	10761.482435	1622.000
lcl|NZ_CP020549.1_cds_WP_001011637.1_795	684	434.000	59.204229	276.000
lcl|NZ_CP020549.1_cds_WP_000140967.1_796	735	485.000	73.325495	382.000
lcl|NZ_CP020549.1_cds_WP_000192077.1_797	858	608.000	88.349808	577.000
lcl|NZ_CP020549.1_cds_WP_000864690.1_798	873	623.000	13.448933	90.000
lcl|NZ_CP020549.1_cds_WP_000429289.1_799	684	434.000	33.248752	155.000
lcl|NZ_CP020549.1_cds_WP_000033100.1_800	1212	962.000	49.354696	510.000
lcl|NZ_CP020549.1_cds_WP_001809398.1_801	543	293.000	114.067048	359.000
lcl|NZ_CP020549.1_cds_802	135	4.547	696.066070	34.000
lcl|NZ_CP020549.1_cds_WP_208912219.1_803	675	425.000	54.981701	251.000
lcl|NZ_CP020549.1_cds_WP_000887338.1_804	396	146.000	102.661213	161.000
lcl|NZ_CP020549.1_cds_WP_000445852.1_805	576	326.000	57.399992	201.000
lcl|NZ_CP020549.1_cds_806	513	263.000	74.689591	211.000
lcl|NZ_CP020549.1_cds_WP_000022082.1_807	711	461.000	92.086781	456.000
lcl|NZ_CP020549.1_cds_WP_000684233.1_808	525	275.000	37.577135	111.000
lcl|NZ_CP020549.1_cds_WP_001274000.1_809	237	15.531	12498.188267	2085.000
lcl|NZ_CP020549.1_cds_WP_000180483.1_810	921	671.000	18.036581	130.000
lcl|NZ_CP020549.1_cds_WP_000698094.1_811	405	155.000	0.600623	1.000
lcl|NZ_CP020549.1_cds_WP_000291020.1_812	582	332.000	23.554537	84.000
lcl|NZ_CP020549.1_cds_WP_001202949.1_813	1278	1028.000	33.507497	370.000
lcl|NZ_CP020549.1_cds_WP_000773666.1_814	663	413.000	165.454805	734.000
lcl|NZ_CP020549.1_cds_WP_000246093.1_815	390	140.000	279.954485	421.000
lcl|NZ_CP020549.1_cds_WP_001036128.1_816	1053	803.000	1976.011008	17044.000
lcl|NZ_CP020549.1_cds_WP_000929854.1_817	1536	1286.000	182.718179	2524.000
lcl|NZ_CP020549.1_cds_WP_000038663.1_818	1059	809.000	191.946812	1668.000
lcl|NZ_CP020549.1_cds_WP_000022878.1_819	957	707.000	285.478393	2168.000
lcl|NZ_CP020549.1_cds_WP_000628791.1_820	642	392.000	50.110619	211.000
lcl|NZ_CP020549.1_cds_WP_000037259.1_821	1944	1694.000	72.597688	1321.000
lcl|NZ_CP020549.1_cds_WP_000504549.1_822	2436	2186.000	64.222108	1508.000
lcl|NZ_CP020549.1_cds_WP_000219014.1_823	1023	773.000	71.779453	596.000
lcl|NZ_CP020549.1_cds_WP_001809072.1_824	705	455.000	56.267118	275.000
lcl|NZ_CP020549.1_cds_WP_000454809.1_825	690	440.000	90.980675	430.000
lcl|NZ_CP020549.1_cds_WP_000137265.1_826	924	674.000	74.449579	539.000
lcl|NZ_CP020549.1_cds_WP_000699369.1_827	645	395.000	137.877102	585.000
lcl|NZ_CP020549.1_cds_WP_000037113.1_828	231	14.032	1307.035783	197.000
lcl|NZ_CP020549.1_cds_WP_001001623.1_829	1203	953.000	2029.367052	20774.000
lcl|NZ_CP020549.1_cds_WP_000920158.1_830	498	248.000	197.830072	527.000
lcl|NZ_CP020549.1_cds_WP_000283772.1_831	1656	1406.000	135.473292	2046.000
lcl|NZ_CP020549.1_cds_WP_001041547.1_832	195	8.348	1472.112659	132.000
lcl|NZ_CP020549.1_cds_WP_000110904.1_833	771	521.000	400.976118	2244.000
lcl|NZ_CP020549.1_cds_WP_000196416.1_834	1263	1013.000	401.886493	4373.000
lcl|NZ_CP020549.1_cds_WP_000887721.1_835	1227	977.000	333.413175	3499.000
lcl|NZ_CP020549.1_cds_WP_001218498.1_836	441	191.000	471.818933	968.000
lcl|NZ_CP020549.1_cds_WP_000797065.1_837	1413	1163.000	377.108887	4711.000
lcl|NZ_CP020549.1_cds_WP_000719155.1_838	1242	992.000	77.987093	831.000
lcl|NZ_CP020549.1_cds_WP_000489841.1_839	1110	860.000	95.694547	884.000
lcl|NZ_CP020549.1_cds_WP_000920643.1_840	741	491.000	25.407193	134.000
lcl|NZ_CP020549.1_cds_WP_000640786.1_841	912	662.000	28.547720	203.000
lcl|NZ_CP020549.1_cds_WP_000701434.1_842	1953	1703.000	30.339730	555.000
lcl|NZ_CP020549.1_cds_WP_000908837.1_843	2226	1976.000	57.148816	1213.000
lcl|NZ_CP020549.1_cds_WP_000073945.1_844	435	185.000	6.038692	12.000
lcl|NZ_CP020549.1_cds_WP_000638953.1_845	1143	893.000	64.323117	617.000
lcl|NZ_CP020549.1_cds_WP_001200053.1_846	1215	965.000	76.213719	790.000
lcl|NZ_CP020549.1_cds_WP_001076712.1_847	825	575.000	3.076232	19.000
lcl|NZ_CP020549.1_cds_WP_001828997.1_848	336	86.025	5.411009	5.000
lcl|NZ_CP020549.1_cds_WP_001808539.1_849	408	158.000	2.356874	4.000
lcl|NZ_CP020549.1_cds_WP_001108644.1_850	1167	917.000	3.350256	33.000
lcl|NZ_CP020549.1_cds_WP_000627748.1_851	1494	1244.000	13.395719	179.000
lcl|NZ_CP020549.1_cds_WP_231292400.1_852	1026	776.000	1.919516	16.000
lcl|NZ_CP020549.1_cds_WP_054384939.1_853	198	8.670	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000260605.1_854	237	15.531	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000158358.1_855	414	164.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000444455.1_856	966	716.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_208912221.1_857	891	641.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000526318.1_858	3351	3101.000	63.525380	2116.000
lcl|NZ_CP020549.1_cds_WP_000692989.1_859	156	5.473	6742.301312	396.342
lcl|NZ_CP020549.1_cds_WP_001042995.1_860	471	221.000	8.846274	21.000
lcl|NZ_CP020549.1_cds_WP_001212051.1_861	2274	2024.000	5.243578	114.000
lcl|NZ_CP020549.1_cds_WP_000561518.1_862	3102	2852.000	21.380859	655.000
lcl|NZ_CP020549.1_cds_WP_000820840.1_863	1008	758.000	725.980797	5911.000
lcl|NZ_CP020549.1_cds_WP_001042810.1_864	1506	1256.000	1074.834729	14501.000
lcl|NZ_CP020549.1_cds_WP_230400235.1_865	240	16.366	11.376874	2.000
lcl|NZ_CP020549.1_cds_WP_000536832.1_866	255	21.585	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000749596.1_867	873	623.000	12.104040	81.000
lcl|NZ_CP020549.1_cds_WP_000420566.1_868	312	62.441	28.328077	19.000
lcl|NZ_CP020549.1_cds_WP_000759766.1_869	717	467.000	8.572055	43.000
lcl|NZ_CP020549.1_cds_WP_000617843.1_870	816	566.000	84.214506	512.000
lcl|NZ_CP020549.1_cds_WP_000123614.1_871	906	656.000	64.429594	454.000
lcl|NZ_CP020549.1_cds_WP_000359147.1_872	2130	1880.000	40.804000	824.000
lcl|NZ_CP020549.1_cds_WP_000778576.1_873	450	200.000	86.579749	186.000
lcl|NZ_CP020549.1_cds_WP_001085044.1_874	273	30.760	581.100142	192.000
lcl|NZ_CP020549.1_cds_WP_000680765.1_875	192	8.045	34.717317	3.000
lcl|NZ_CP020549.1_cds_WP_000173358.1_876	759	509.000	4.389619	24.000
lcl|NZ_CP020549.1_cds_WP_000489380.1_877	1989	1739.000	4.550433	85.000
lcl|NZ_CP020549.1_cds_WP_231292402.1_878	675	425.000	0.876202	4.000
lcl|NZ_CP020549.1_cds_WP_001157758.1_879	124	4.164	44.718735	2.000
lcl|NZ_CP020549.1_cds_WP_000661011.1_880	1476	1226.000	46.776058	616.000
lcl|NZ_CP020549.1_cds_WP_001810038.1_881	237	15.531	28.904585	4.822
lcl|NZ_CP020549.1_cds_WP_000366722.1_882	861	611.000	51.195460	336.000
lcl|NZ_CP020549.1_cds_WP_000088771.1_883	1260	1010.000	58.807495	638.000
lcl|NZ_CP020549.1_cds_WP_000764376.1_884	1128	878.000	73.056369	689.000
lcl|NZ_CP020549.1_cds_WP_000969464.1_885	1086	836.000	95.991851	862.000
lcl|NZ_CP020549.1_cds_WP_001246755.1_886	876	626.000	81.496621	548.000
lcl|NZ_CP020549.1_cds_WP_000593564.1_887	810	560.000	23.606614	142.000
lcl|NZ_CP020549.1_cds_WP_000602448.1_888	222	12.150	91.945031	12.000
lcl|NZ_CP020549.1_cds_WP_000745363.1_889	672	422.000	11.912823	54.000
lcl|NZ_CP020549.1_cds_WP_001809535.1_890	198	8.670	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001025704.1_891	909	659.000	66.255328	469.000
lcl|NZ_CP020549.1_cds_WP_000745389.1_892	462	212.000	74.213723	169.000
lcl|NZ_CP020549.1_cds_WP_000403193.1_893	888	638.000	46.548253	319.000
lcl|NZ_CP020549.1_cds_WP_000728266.1_894	1896	1646.000	58.369133	1032.000
lcl|NZ_CP020549.1_cds_WP_000875751.1_895	1110	860.000	48.929791	452.000
lcl|NZ_CP020549.1_cds_WP_000254677.1_896	1263	1013.000	61.849899	673.000
lcl|NZ_CP020549.1_cds_WP_000689693.1_897	798	548.000	76.447860	450.000
lcl|NZ_CP020549.1_cds_WP_000033396.1_898	639	389.000	57.676755	241.000
lcl|NZ_CP020549.1_cds_WP_000806714.1_899	891	641.000	36.454326	251.000
lcl|NZ_CP020549.1_cds_WP_208912223.1_900	318	68.234	69.582506	51.000
lcl|NZ_CP020549.1_cds_WP_001166873.1_901	879	629.000	17.760860	120.000
lcl|NZ_CP020549.1_cds_WP_000083698.1_902	1335	1085.000	48.307219	563.000
lcl|NZ_CP020549.1_cds_WP_000002997.1_903	738	488.000	359.413556	1884.000
lcl|NZ_CP020549.1_cds_WP_000024409.1_904	558	308.000	402.914418	1333.000
lcl|NZ_CP020549.1_cds_WP_001095445.1_905	855	605.000	75.246597	489.000
lcl|NZ_CP020549.1_cds_WP_001232085.1_906	216	11.099	805.250970	96.000
lcl|NZ_CP020549.1_cds_WP_000658185.1_907	1005	755.000	111.469193	904.000
lcl|NZ_CP020549.1_cds_WP_000443751.1_908	570	320.000	11.637063	40.000
lcl|NZ_CP020549.1_cds_WP_000387336.1_909	651	401.000	1.625126	7.000
lcl|NZ_CP020549.1_cds_WP_000942403.1_910	2241	1991.000	1.075449	23.000
lcl|NZ_CP020549.1_cds_WP_001809102.1_911	189	7.759	503.923335	42.000
lcl|NZ_CP020549.1_cds_WP_000933542.1_912	588	338.000	40.488717	147.000
lcl|NZ_CP020549.1_cds_WP_000655950.1_913	1182	932.000	20.377347	204.000
lcl|NZ_CP020549.1_cds_WP_000848180.1_914	531	281.000	1052.553719	3177.000
lcl|NZ_CP020549.1_cds_WP_001125943.1_915	201	9.012	9059.409074	877.000
lcl|NZ_CP020549.1_cds_WP_000124836.1_916	360	110.001	2704.862576	3196.000
lcl|NZ_CP020549.1_cds_WP_000157154.1_917	381	131.000	488.934276	688.000
lcl|NZ_CP020549.1_cds_WP_001054489.1_918	801	551.000	5.913571	35.000
lcl|NZ_CP020549.1_cds_WP_208912225.1_919	987	737.000	4.673773	37.000
lcl|NZ_CP020549.1_cds_WP_073177000.1_920	2166	1916.000	32.214500	663.000
lcl|NZ_CP020549.1_cds_WP_000006695.1_921	1656	1406.000	41.383582	625.000
lcl|NZ_CP020549.1_cds_WP_000275156.1_922	498	248.000	163.294272	435.000
lcl|NZ_CP020549.1_cds_WP_000378157.1_923	396	146.000	80.343558	126.000
lcl|NZ_CP020549.1_cds_WP_000143264.1_924	900	650.000	118.447400	827.000
lcl|NZ_CP020549.1_cds_WP_001114588.1_925	825	575.000	59.096042	365.000
lcl|NZ_CP020549.1_cds_WP_001226122.1_926	606	356.000	53.608942	205.000
lcl|NZ_CP020549.1_cds_WP_000136140.1_927	1200	950.000	29.986874	306.000
lcl|NZ_CP020549.1_cds_WP_001810029.1_928	150	5.178	1042.872268	58.000
lcl|NZ_CP020549.1_cds_WP_000282517.1_929	234	14.754	2852.055183	452.000
lcl|NZ_CP020549.1_cds_WP_000654893.1_930	2355	2105.000	17.336736	392.000
lcl|NZ_CP020549.1_cds_WP_001051750.1_931	468	218.000	40.142529	94.000
lcl|NZ_CP020549.1_cds_WP_000413763.1_932	861	611.000	44.338925	291.000
lcl|NZ_CP020549.1_cds_WP_000495910.1_933	954	704.000	0.528957	4.000
lcl|NZ_CP020549.1_cds_WP_000244135.1_934	1803	1553.000	66.600268	1111.000
lcl|NZ_CP020549.1_cds_WP_000230399.1_935	714	464.000	28.490741	142.000
lcl|NZ_CP020549.1_cds_WP_000727935.1_936	942	692.000	61.615895	458.000
lcl|NZ_CP020549.1_cds_937	96	3.401	27.375343	1.000
lcl|NZ_CP020549.1_cds_WP_000780818.1_938	621	371.000	37.389162	149.000
lcl|NZ_CP020549.1_cds_WP_001085885.1_939	483	233.000	54.339591	136.000
lcl|NZ_CP020549.1_cds_WP_000954122.1_940	843	593.000	45.213817	288.000
lcl|NZ_CP020549.1_cds_WP_001835978.1_941	801	551.000	106.106362	628.000
lcl|NZ_CP020549.1_cds_WP_000064404.1_942	1380	1130.000	145.988502	1772.000
lcl|NZ_CP020549.1_cds_WP_000393811.1_943	546	296.000	163.547913	520.000
lcl|NZ_CP020549.1_cds_WP_061757575.1_944	288	41.248	548.449540	243.000
lcl|NZ_CP020549.1_cds_WP_000689764.1_945	693	443.000	161.605445	769.000
