Name	Length	EffectiveLength	TPM	NumReads
lcl|NZ_CP020549.1_cds_WP_001808743.1_628	198	8.670	1200.832902	221.000
lcl|NZ_CP020549.1_cds_WP_000750013.1_629	6417	6167.000	37.865091	4957.000
lcl|NZ_CP020549.1_cds_630	213	10.625	0.000000	0.000
lcl|NZ_CP020549.1_cds_631	505	255.000	8.299280	44.925
lcl|NZ_CP020549.1_cds_632	90	3.268	86.493545	6.000
lcl|NZ_CP020549.1_cds_633	87	3.205	44.099364	3.000
lcl|NZ_CP020549.1_cds_WP_000590563.1_634	306	56.785	38.160696	46.000
lcl|NZ_CP020549.1_cds_WP_000338716.1_635	1476	1226.000	8.568572	223.000
lcl|NZ_CP020549.1_cds_WP_000515176.1_636	6702	6452.000	10.126891	1387.000
lcl|NZ_CP020549.1_cds_WP_231292401.1_637	231	14.032	83.930907	25.000
lcl|NZ_CP020549.1_cds_WP_001809233.1_638	246	18.230	62.016937	24.000
lcl|NZ_CP020549.1_cds_WP_000525414.1_639	360	110.001	56.100972	131.000
lcl|NZ_CP020549.1_cds_640	957	707.000	58.501788	878.000
lcl|NZ_CP020549.1_cds_WP_000828432.1_641	558	308.000	76.473914	500.000
lcl|NZ_CP020549.1_cds_WP_000361076.1_642	255	21.585	307.725536	141.000
lcl|NZ_CP020549.1_cds_WP_044814259.1_643	2055	1805.000	46.664255	1788.000
lcl|NZ_CP020549.1_cds_WP_000759501.1_644	861	611.000	48.187328	625.000
lcl|NZ_CP020549.1_cds_WP_000509848.1_645	711	461.000	8.890217	87.000
lcl|NZ_CP020549.1_cds_WP_000759278.1_646	567	317.000	16.495206	111.000
lcl|NZ_CP020549.1_cds_WP_000998307.1_647	1113	863.000	11.353939	208.000
lcl|NZ_CP020549.1_cds_648	186	7.490	605.863488	96.331
lcl|NZ_CP020549.1_cds_WP_000222616.1_649	738	488.000	47.107931	488.000
lcl|NZ_CP020549.1_cds_WP_000831078.1_650	1692	1442.000	32.733805	1002.000
lcl|NZ_CP020549.1_cds_WP_001006377.1_651	564	314.000	365.161479	2434.000
lcl|NZ_CP020549.1_cds_WP_000472977.1_652	5703	5453.000	115.528033	13373.000
lcl|NZ_CP020549.1_cds_WP_001859500.1_653	1722	1472.000	16.449373	514.000
lcl|NZ_CP020549.1_cds_WP_000766577.1_654	618	368.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_655	991	741.000	99.810327	1570.000
lcl|NZ_CP020549.1_cds_WP_000078583.1_656	960	710.000	76.102532	1147.000
lcl|NZ_CP020549.1_cds_WP_000158639.1_657	840	590.000	67.707671	848.000
lcl|NZ_CP020549.1_cds_WP_001051780.1_658	171	6.349	19497.897758	2628.000
lcl|NZ_CP020549.1_cds_WP_000850191.1_659	885	635.000	74.482462	1004.000
lcl|NZ_CP020549.1_cds_WP_000573197.1_660	1239	989.000	74.448632	1563.000
lcl|NZ_CP020549.1_cds_WP_000129715.1_661	624	374.000	91.822679	729.000
lcl|NZ_CP020549.1_cds_WP_000354336.1_662	930	680.000	92.345401	1333.000
lcl|NZ_CP020549.1_cds_WP_001142141.1_663	756	506.000	124.007440	1332.000
lcl|NZ_CP020549.1_cds_WP_001222592.1_664	909	659.000	45.535284	637.000
lcl|NZ_CP020549.1_cds_WP_000051787.1_665	270	28.977	731.562445	450.000
lcl|NZ_CP020549.1_cds_WP_000259263.1_666	381	131.000	287.322397	799.000
lcl|NZ_CP020549.1_cds_WP_000660078.1_667	228	13.360	945.014062	268.000
lcl|NZ_CP020549.1_cds_WP_001235008.1_668	726	476.000	6.234873	63.000
lcl|NZ_CP020549.1_cds_WP_000164111.1_669	1842	1592.000	206.748188	6987.000
lcl|NZ_CP020549.1_cds_WP_000262800.1_670	255	21.585	3758.179956	1722.000
lcl|NZ_CP020549.1_cds_WP_000850388.1_671	300	51.326	35.795244	39.000
lcl|NZ_CP020549.1_cds_672	2020	1770.000	7.212570	271.000
lcl|NZ_CP020549.1_cds_WP_000571273.1_673	642	392.000	9.373517	78.000
lcl|NZ_CP020549.1_cds_WP_000863035.1_674	1353	1103.000	74.099965	1735.000
lcl|NZ_CP020549.1_cds_WP_000724830.1_675	1059	809.000	48.505447	833.000
lcl|NZ_CP020549.1_cds_WP_000031145.1_676	1167	917.000	65.396289	1273.000
lcl|NZ_CP020549.1_cds_WP_001206724.1_677	702	452.000	13.027636	125.000
lcl|NZ_CP020549.1_cds_WP_000170894.1_678	633	383.000	14.636668	119.000
lcl|NZ_CP020549.1_cds_WP_088779658.1_679	351	101.003	28.450584	61.000
lcl|NZ_CP020549.1_cds_WP_000394066.1_680	765	515.000	7.134793	78.000
lcl|NZ_CP020549.1_cds_WP_000808913.1_681	753	503.000	5.057313	54.000
lcl|NZ_CP020549.1_cds_WP_171014270.1_682	699	449.000	16.786791	160.000
lcl|NZ_CP020549.1_cds_WP_001002573.1_683	648	398.000	14.321758	121.000
lcl|NZ_CP020549.1_cds_WP_000765259.1_684	867	617.000	10.230896	134.000
lcl|NZ_CP020549.1_cds_685	810	560.000	10.515163	125.000
lcl|NZ_CP020549.1_cds_686	678	428.000	8.475025	77.000
lcl|NZ_CP020549.1_cds_WP_029658594.1_687	669	419.000	8.881925	79.000
lcl|NZ_CP020549.1_cds_WP_000120724.1_688	147	5.040	5168.696019	553.000
lcl|NZ_CP020549.1_cds_WP_000102462.1_689	1491	1241.000	151.421062	3989.000
lcl|NZ_CP020549.1_cds_WP_000120709.1_690	1137	887.000	331.720573	6246.000
lcl|NZ_CP020549.1_cds_WP_000449822.1_691	669	419.000	45.533919	405.000
lcl|NZ_CP020549.1_cds_WP_000202454.1_692	783	533.000	46.754401	529.000
lcl|NZ_CP020549.1_cds_WP_000468583.1_693	630	380.000	44.132693	356.000
lcl|NZ_CP020549.1_cds_WP_000915286.1_694	561	311.000	14.541355	96.000
lcl|NZ_CP020549.1_cds_WP_000522085.1_695	1386	1136.000	12.357538	298.000
lcl|NZ_CP020549.1_cds_WP_000241371.1_696	651	401.000	15.506850	132.000
lcl|NZ_CP020549.1_cds_WP_000397207.1_697	693	443.000	12.441598	117.000
lcl|NZ_CP020549.1_cds_WP_001225557.1_698	525	275.000	15.417141	90.000
lcl|NZ_CP020549.1_cds_WP_001155198.1_699	804	554.000	12.839887	151.000
lcl|NZ_CP020549.1_cds_WP_001078231.1_700	633	383.000	17.342607	141.000
lcl|NZ_CP020549.1_cds_WP_000221751.1_701	792	542.000	72.574027	835.000
lcl|NZ_CP020549.1_cds_WP_001167201.1_702	396	146.000	77.115037	239.000
lcl|NZ_CP020549.1_cds_WP_000935064.1_703	372	122.000	106.571987	276.000
lcl|NZ_CP020549.1_cds_WP_000136296.1_704	2244	1994.000	42.808210	1812.000
lcl|NZ_CP020549.1_cds_WP_000191798.1_705	1776	1526.000	1844.402076	59747.000
lcl|NZ_CP020549.1_cds_WP_001052652.1_706	348	98.004	310.033663	645.000
lcl|NZ_CP020549.1_cds_WP_001165927.1_707	609	359.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001812316.1_708	612	362.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000448314.1_709	687	437.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001071050.1_710	933	683.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000577774.1_711	930	680.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001180441.1_712	1440	1190.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000239901.1_713	1578	1328.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000272434.1_714	1461	1211.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_001000318.1_715	456	206.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000424229.1_716	450	200.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_717	123	4.132	182.433866	16.000
lcl|NZ_CP020549.1_cds_718	306	56.785	24.057830	29.000
lcl|NZ_CP020549.1_cds_WP_001294315.1_719	945	695.000	35.178441	519.000
lcl|NZ_CP020549.1_cds_WP_208912214.1_720	945	695.000	6.303651	93.000
lcl|NZ_CP020549.1_cds_WP_001818380.1_721	150	5.178	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000680058.1_722	1173	923.000	35.522340	696.000
lcl|NZ_CP020549.1_cds_WP_000219939.1_723	846	596.000	74.851025	947.000
lcl|NZ_CP020549.1_cds_WP_000004139.1_724	558	308.000	44.660766	292.000
lcl|NZ_CP020549.1_cds_WP_000136976.1_725	468	218.000	41.273462	191.000
lcl|NZ_CP020549.1_cds_WP_000515974.1_726	630	380.000	283.143460	2284.000
lcl|NZ_CP020549.1_cds_WP_000613477.1_727	591	341.000	987.470650	7148.000
lcl|NZ_CP020549.1_cds_WP_000462126.1_728	249	19.269	1156.355062	473.000
lcl|NZ_CP020549.1_cds_WP_000726153.1_729	1161	911.000	82.787923	1601.000
lcl|NZ_CP020549.1_cds_WP_000941421.1_730	870	620.000	58.429031	769.000
lcl|NZ_CP020549.1_cds_WP_000662293.1_731	957	707.000	55.103620	827.000
lcl|NZ_CP020549.1_cds_WP_001186007.1_732	765	515.000	102.082430	1116.000
lcl|NZ_CP020549.1_cds_WP_000062219.1_733	711	461.000	100.551419	984.000
lcl|NZ_CP020549.1_cds_WP_000268677.1_734	657	407.000	24.537792	212.000
lcl|NZ_CP020549.1_cds_WP_015511312.1_735	1095	845.000	183.191317	3286.000
lcl|NZ_CP020549.1_cds_WP_208912217.1_736	693	443.000	329.117488	3095.000
lcl|NZ_CP020549.1_cds_WP_000625537.1_737	927	677.000	290.023425	4168.000
lcl|NZ_CP020549.1_cds_WP_000974079.1_738	2181	1931.000	18.223524	747.000
lcl|NZ_CP020549.1_cds_WP_000670815.1_739	816	566.000	8.239727	99.000
lcl|NZ_CP020549.1_cds_WP_000011000.1_740	1344	1094.000	93.785260	2178.000
lcl|NZ_CP020549.1_cds_WP_000003935.1_741	1191	941.000	258.818284	5170.000
lcl|NZ_CP020549.1_cds_WP_000255160.1_742	936	686.000	261.428419	3807.000
lcl|NZ_CP020549.1_cds_WP_000879641.1_743	1038	788.000	229.860402	3845.000
lcl|NZ_CP020549.1_cds_WP_000974746.1_744	606	356.000	774.766677	5855.000
lcl|NZ_CP020549.1_cds_WP_001224352.1_745	531	281.000	80.469064	480.000
lcl|NZ_CP020549.1_cds_WP_000804654.1_746	1086	836.000	63.392850	1125.000
lcl|NZ_CP020549.1_cds_WP_000976706.1_747	483	233.000	45.692671	226.000
lcl|NZ_CP020549.1_cds_WP_000025408.1_748	1542	1292.000	44.300415	1215.000
lcl|NZ_CP020549.1_cds_WP_000731906.1_749	804	554.000	143.619668	1689.000
lcl|NZ_CP020549.1_cds_WP_000011699.1_750	222	12.150	100.804756	26.000
lcl|NZ_CP020549.1_cds_WP_000953865.1_751	210	10.181	32.389119	7.000
lcl|NZ_CP020549.1_cds_WP_000268761.1_752	273	30.760	2436.579510	1591.000
lcl|NZ_CP020549.1_cds_WP_000379621.1_753	240	16.366	2630.872527	914.000
lcl|NZ_CP020549.1_cds_754	325	75.104	26.970979	43.000
lcl|NZ_CP020549.1_cds_WP_000819183.1_755	789	539.000	132.933513	1521.000
lcl|NZ_CP020549.1_cds_WP_001105899.1_756	519	269.000	222.755718	1272.000
lcl|NZ_CP020549.1_cds_WP_000686921.1_757	720	470.000	151.547217	1512.000
lcl|NZ_CP020549.1_cds_WP_001196049.1_758	339	89.016	515.445507	974.000
lcl|NZ_CP020549.1_cds_WP_001216107.1_759	321	71.167	405.764127	613.000
lcl|NZ_CP020549.1_cds_WP_000807422.1_760	216	11.099	1073.844014	253.000
lcl|NZ_CP020549.1_cds_WP_001809980.1_761	147	5.040	952.188419	101.875
lcl|NZ_CP020549.1_cds_WP_000709033.1_762	537	287.000	44.153427	269.000
lcl|NZ_CP020549.1_cds_WP_001209572.1_763	1347	1097.000	403.316036	9392.000
lcl|NZ_CP020549.1_cds_WP_000728641.1_764	1200	950.000	102.893640	2075.000
lcl|NZ_CP020549.1_cds_WP_000811482.1_765	702	452.000	123.501988	1185.000
lcl|NZ_CP020549.1_cds_WP_001180421.1_766	1260	1010.000	168.422515	3611.000
lcl|NZ_CP020549.1_cds_WP_001291363.1_767	1998	1748.000	129.654609	4811.000
lcl|NZ_CP020549.1_cds_WP_000665422.1_768	321	71.167	136.357929	206.000
lcl|NZ_CP020549.1_cds_WP_000738395.1_769	816	566.000	48.189916	579.000
lcl|NZ_CP020549.1_cds_WP_001269460.1_770	927	677.000	29.433759	423.000
lcl|NZ_CP020549.1_cds_WP_000141910.1_771	237	15.531	354.884900	117.000
lcl|NZ_CP020549.1_cds_WP_000167112.1_772	699	449.000	37.140774	354.000
lcl|NZ_CP020549.1_cds_WP_000403337.1_773	501	251.000	58.556472	312.000
lcl|NZ_CP020549.1_cds_WP_001245814.1_774	870	620.000	46.652048	614.000
lcl|NZ_CP020549.1_cds_WP_000188826.1_775	441	191.000	66.592363	270.000
lcl|NZ_CP020549.1_cds_WP_001149118.1_776	2547	2297.000	189.005961	9216.000
lcl|NZ_CP020549.1_cds_WP_000590640.1_777	675	425.000	300.160654	2708.000
lcl|NZ_CP020549.1_cds_WP_000491784.1_778	1335	1085.000	187.433124	4317.000
lcl|NZ_CP020549.1_cds_WP_001145225.1_779	288	41.248	974.181976	853.000
lcl|NZ_CP020549.1_cds_WP_000411863.1_780	930	680.000	91.860466	1326.000
lcl|NZ_CP020549.1_cds_WP_000848703.1_781	2451	2201.000	50.275570	2349.000
lcl|NZ_CP020549.1_cds_WP_000830659.1_782	1224	974.000	51.654282	1068.000
lcl|NZ_CP020549.1_cds_WP_000241398.1_783	555	305.000	112.750130	730.000
lcl|NZ_CP020549.1_cds_WP_001809365.1_784	564	314.000	90.015155	600.000
lcl|NZ_CP020549.1_cds_WP_000134047.1_785	1947	1697.000	95.270725	3432.000
lcl|NZ_CP020549.1_cds_WP_000064821.1_786	1728	1478.000	199.172843	6249.000
lcl|NZ_CP020549.1_cds_787	132	4.437	21.739759	2.048
lcl|NZ_CP020549.1_cds_WP_000586654.1_788	351	101.003	135.256877	290.000
lcl|NZ_CP020549.1_cds_789	869	619.000	7.077605	93.000
lcl|NZ_CP020549.1_cds_WP_000767195.1_790	300	51.326	949.032867	1034.000
lcl|NZ_CP020549.1_cds_WP_023396624.1_791	423	173.000	5.990604	22.000
lcl|NZ_CP020549.1_cds_WP_001858421.1_792	207	9.766	656.767344	136.155
lcl|NZ_CP020549.1_cds_WP_000882517.1_793	2259	2009.000	346.802540	14790.000
lcl|NZ_CP020549.1_cds_WP_000443573.1_794	231	14.032	4001.825639	1192.000
lcl|NZ_CP020549.1_cds_WP_001011637.1_795	684	434.000	96.278191	887.000
lcl|NZ_CP020549.1_cds_WP_000140967.1_796	735	485.000	120.343767	1239.000
lcl|NZ_CP020549.1_cds_WP_000192077.1_797	858	608.000	112.811099	1456.000
lcl|NZ_CP020549.1_cds_WP_000864690.1_798	873	623.000	32.967991	436.000
lcl|NZ_CP020549.1_cds_WP_000429289.1_799	684	434.000	43.417448	400.000
lcl|NZ_CP020549.1_cds_WP_000033100.1_800	1212	962.000	72.620647	1483.000
lcl|NZ_CP020549.1_cds_WP_001809398.1_801	543	293.000	223.320533	1389.000
lcl|NZ_CP020549.1_cds_802	135	4.547	1678.213528	162.000
lcl|NZ_CP020549.1_cds_WP_208912219.1_803	675	425.000	138.441897	1249.000
lcl|NZ_CP020549.1_cds_WP_000887338.1_804	396	146.000	363.311850	1126.000
lcl|NZ_CP020549.1_cds_WP_000445852.1_805	576	326.000	201.147976	1392.000
lcl|NZ_CP020549.1_cds_806	513	263.000	212.433484	1186.000
lcl|NZ_CP020549.1_cds_WP_000022082.1_807	711	461.000	151.848993	1486.000
lcl|NZ_CP020549.1_cds_WP_000684233.1_808	525	275.000	30.662981	179.000
lcl|NZ_CP020549.1_cds_WP_001274000.1_809	237	15.531	9590.991902	3162.000
lcl|NZ_CP020549.1_cds_WP_000180483.1_810	921	671.000	26.888730	383.000
lcl|NZ_CP020549.1_cds_WP_000698094.1_811	405	155.000	8.813742	29.000
lcl|NZ_CP020549.1_cds_WP_000291020.1_812	582	332.000	50.087650	353.000
lcl|NZ_CP020549.1_cds_WP_001202949.1_813	1278	1028.000	64.154770	1400.000
lcl|NZ_CP020549.1_cds_WP_000773666.1_814	663	413.000	253.561576	2223.000
lcl|NZ_CP020549.1_cds_WP_000246093.1_815	390	140.000	430.028108	1278.000
lcl|NZ_CP020549.1_cds_WP_001036128.1_816	1053	803.000	565.353843	9637.000
lcl|NZ_CP020549.1_cds_WP_000929854.1_817	1536	1286.000	87.109378	2378.000
lcl|NZ_CP020549.1_cds_WP_000038663.1_818	1059	809.000	103.649095	1780.000
lcl|NZ_CP020549.1_cds_WP_000022878.1_819	957	707.000	192.762724	2893.000
lcl|NZ_CP020549.1_cds_WP_000628791.1_820	642	392.000	45.185158	376.000
lcl|NZ_CP020549.1_cds_WP_000037259.1_821	1944	1694.000	63.431636	2281.000
lcl|NZ_CP020549.1_cds_WP_000504549.1_822	2436	2186.000	74.691715	3466.000
lcl|NZ_CP020549.1_cds_WP_000219014.1_823	1023	773.000	167.163074	2743.000
lcl|NZ_CP020549.1_cds_WP_001809072.1_824	705	455.000	188.535259	1821.000
lcl|NZ_CP020549.1_cds_WP_000454809.1_825	690	440.000	224.726245	2099.000
lcl|NZ_CP020549.1_cds_WP_000137265.1_826	924	674.000	163.899257	2345.000
lcl|NZ_CP020549.1_cds_WP_000699369.1_827	645	395.000	280.143115	2349.000
lcl|NZ_CP020549.1_cds_WP_000037113.1_828	231	14.032	1786.049698	532.000
lcl|NZ_CP020549.1_cds_WP_001001623.1_829	1203	953.000	733.163524	14832.000
lcl|NZ_CP020549.1_cds_WP_000920158.1_830	498	248.000	156.709851	825.000
lcl|NZ_CP020549.1_cds_WP_000283772.1_831	1656	1406.000	100.179740	2990.000
lcl|NZ_CP020549.1_cds_WP_001041547.1_832	195	8.348	1128.646054	200.000
lcl|NZ_CP020549.1_cds_WP_000110904.1_833	771	521.000	594.138612	6571.000
lcl|NZ_CP020549.1_cds_WP_000196416.1_834	1263	1013.000	554.134364	11916.000
lcl|NZ_CP020549.1_cds_WP_000887721.1_835	1227	977.000	503.336434	10439.000
lcl|NZ_CP020549.1_cds_WP_001218498.1_836	441	191.000	755.946640	3065.000
lcl|NZ_CP020549.1_cds_WP_000797065.1_837	1413	1163.000	556.667498	13743.000
lcl|NZ_CP020549.1_cds_WP_000719155.1_838	1242	992.000	59.454768	1252.000
lcl|NZ_CP020549.1_cds_WP_000489841.1_839	1110	860.000	71.154887	1299.000
lcl|NZ_CP020549.1_cds_WP_000920643.1_840	741	491.000	41.159476	429.000
lcl|NZ_CP020549.1_cds_WP_000640786.1_841	912	662.000	46.111691	648.000
lcl|NZ_CP020549.1_cds_WP_000701434.1_842	1953	1703.000	31.866316	1152.000
lcl|NZ_CP020549.1_cds_WP_000908837.1_843	2226	1976.000	70.399656	2953.000
lcl|NZ_CP020549.1_cds_WP_000073945.1_844	435	185.000	244.706603	961.000
lcl|NZ_CP020549.1_cds_WP_000638953.1_845	1143	893.000	85.195195	1615.000
lcl|NZ_CP020549.1_cds_WP_001200053.1_846	1215	965.000	119.698081	2452.000
lcl|NZ_CP020549.1_cds_WP_001076712.1_847	825	575.000	9.503513	116.000
lcl|NZ_CP020549.1_cds_WP_001828997.1_848	336	86.025	25.189918	46.000
lcl|NZ_CP020549.1_cds_WP_001808539.1_849	408	158.000	19.677996	66.000
lcl|NZ_CP020549.1_cds_WP_001108644.1_850	1167	917.000	8.887320	173.000
lcl|NZ_CP020549.1_cds_WP_000627748.1_851	1494	1244.000	46.274833	1222.000
lcl|NZ_CP020549.1_cds_WP_231292400.1_852	1026	776.000	7.466850	123.000
lcl|NZ_CP020549.1_cds_WP_054384939.1_853	198	8.670	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000260605.1_854	237	15.531	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000158358.1_855	414	164.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000444455.1_856	966	716.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_208912221.1_857	891	641.000	0.000000	0.000
lcl|NZ_CP020549.1_cds_WP_000526318.1_858	3351	3101.000	105.290252	6931.000
lcl|NZ_CP020549.1_cds_WP_000692989.1_859	156	5.473	6985.557160	811.526
lcl|NZ_CP020549.1_cds_WP_001042995.1_860	471	221.000	23.873703	112.000
lcl|NZ_CP020549.1_cds_WP_001212051.1_861	2274	2024.000	10.683073	459.000
lcl|NZ_CP020549.1_cds_WP_000561518.1_862	3102	2852.000	49.552522	3000.000
lcl|NZ_CP020549.1_cds_WP_000820840.1_863	1008	758.000	302.907729	4874.000
lcl|NZ_CP020549.1_cds_WP_001042810.1_864	1506	1256.000	456.264319	12165.000
lcl|NZ_CP020549.1_cds_WP_230400235.1_865	240	16.366	31.662580	11.000
lcl|NZ_CP020549.1_cds_WP_000536832.1_866	255	21.585	26.189407	12.000
lcl|NZ_CP020549.1_cds_WP_000749596.1_867	873	623.000	32.967991	436.000
lcl|NZ_CP020549.1_cds_WP_000420566.1_868	312	62.441	109.393660	145.000
lcl|NZ_CP020549.1_cds_WP_000759766.1_869	717	467.000	23.705276	235.000
lcl|NZ_CP020549.1_cds_WP_000617843.1_870	816	566.000	114.190957	1372.000
lcl|NZ_CP020549.1_cds_WP_000123614.1_871	906	656.000	77.842984	1084.000
lcl|NZ_CP020549.1_cds_WP_000359147.1_872	2130	1880.000	64.973865	2593.000
lcl|NZ_CP020549.1_cds_WP_000778576.1_873	450	200.000	140.381634	596.000
lcl|NZ_CP020549.1_cds_WP_001085044.1_874	273	30.760	1295.629331	846.000
lcl|NZ_CP020549.1_cds_WP_000680765.1_875	192	8.045	117.115815	20.000
lcl|NZ_CP020549.1_cds_WP_000173358.1_876	759	509.000	10.550696	114.000
lcl|NZ_CP020549.1_cds_WP_000489380.1_877	1989	1739.000	9.156113	338.000
lcl|NZ_CP020549.1_cds_WP_231292402.1_878	675	425.000	5.985478	54.000
lcl|NZ_CP020549.1_cds_WP_001157758.1_879	124	4.164	236.604619	20.912
lcl|NZ_CP020549.1_cds_WP_000661011.1_880	1476	1226.000	54.177963	1410.000
lcl|NZ_CP020549.1_cds_WP_001810038.1_881	237	15.531	94.041583	31.004
lcl|NZ_CP020549.1_cds_WP_000366722.1_882	861	611.000	85.966192	1115.000
lcl|NZ_CP020549.1_cds_WP_000088771.1_883	1260	1010.000	93.329674	2001.000
lcl|NZ_CP020549.1_cds_WP_000764376.1_884	1128	878.000	96.093742	1791.000
lcl|NZ_CP020549.1_cds_WP_000969464.1_885	1086	836.000	114.276178	2028.000
lcl|NZ_CP020549.1_cds_WP_001246755.1_886	876	626.000	96.623936	1284.000
lcl|NZ_CP020549.1_cds_WP_000593564.1_887	810	560.000	28.348880	337.000
lcl|NZ_CP020549.1_cds_WP_000602448.1_888	222	12.150	96.927650	25.000
lcl|NZ_CP020549.1_cds_WP_000745363.1_889	672	422.000	12.837469	115.000
lcl|NZ_CP020549.1_cds_WP_001809535.1_890	198	8.670	59.769963	11.000
lcl|NZ_CP020549.1_cds_WP_001025704.1_891	909	659.000	72.556222	1015.000
lcl|NZ_CP020549.1_cds_WP_000745389.1_892	462	212.000	86.216402	388.000
lcl|NZ_CP020549.1_cds_WP_000403193.1_893	888	638.000	52.867208	716.000
lcl|NZ_CP020549.1_cds_WP_000728266.1_894	1896	1646.000	46.306581	1618.000
lcl|NZ_CP020549.1_cds_WP_000875751.1_895	1110	860.000	66.882307	1221.000
lcl|NZ_CP020549.1_cds_WP_000254677.1_896	1263	1013.000	73.010318	1570.000
lcl|NZ_CP020549.1_cds_WP_000689693.1_897	798	548.000	91.207144	1061.000
lcl|NZ_CP020549.1_cds_WP_000033396.1_898	639	389.000	75.929750	627.000
lcl|NZ_CP020549.1_cds_WP_000806714.1_899	891	641.000	57.102750	777.000
lcl|NZ_CP020549.1_cds_WP_208912223.1_900	318	68.234	90.440268	131.000
lcl|NZ_CP020549.1_cds_WP_001166873.1_901	879	629.000	22.917372	306.000
lcl|NZ_CP020549.1_cds_WP_000083698.1_902	1335	1085.000	74.200419	1709.000
lcl|NZ_CP020549.1_cds_WP_000002997.1_903	738	488.000	366.437925	3796.000
lcl|NZ_CP020549.1_cds_WP_000024409.1_904	558	308.000	460.525911	3011.000
lcl|NZ_CP020549.1_cds_WP_001095445.1_905	855	605.000	82.146889	1055.000
lcl|NZ_CP020549.1_cds_WP_001232085.1_906	216	11.099	916.799633	216.000
lcl|NZ_CP020549.1_cds_WP_000658185.1_907	1005	755.000	93.155155	1493.000
lcl|NZ_CP020549.1_cds_WP_000443751.1_908	570	320.000	26.792636	182.000
lcl|NZ_CP020549.1_cds_WP_000387336.1_909	651	401.000	19.853467	169.000
lcl|NZ_CP020549.1_cds_WP_000942403.1_910	2241	1991.000	15.521247	656.000
lcl|NZ_CP020549.1_cds_WP_001809102.1_911	189	7.759	795.329572	131.000
lcl|NZ_CP020549.1_cds_WP_000933542.1_912	588	338.000	73.449348	527.000
lcl|NZ_CP020549.1_cds_WP_000655950.1_913	1182	932.000	55.801670	1104.000
lcl|NZ_CP020549.1_cds_WP_000848180.1_914	531	281.000	405.362908	2418.000
lcl|NZ_CP020549.1_cds_WP_001125943.1_915	201	9.012	3685.106553	705.000
lcl|NZ_CP020549.1_cds_WP_000124836.1_916	360	110.001	1199.961248	2802.000
lcl|NZ_CP020549.1_cds_WP_000157154.1_917	381	131.000	293.795242	817.000
lcl|NZ_CP020549.1_cds_WP_001054489.1_918	801	551.000	17.954021	210.000
lcl|NZ_CP020549.1_cds_WP_208912225.1_919	987	737.000	16.490972	258.000
lcl|NZ_CP020549.1_cds_WP_073177000.1_920	2166	1916.000	202.593608	8240.000
lcl|NZ_CP020549.1_cds_WP_000006695.1_921	1656	1406.000	52.368205	1563.000
lcl|NZ_CP020549.1_cds_WP_000275156.1_922	498	248.000	209.706273	1104.000
lcl|NZ_CP020549.1_cds_WP_000378157.1_923	396	146.000	127.449539	395.000
lcl|NZ_CP020549.1_cds_WP_000143264.1_924	900	650.000	122.987938	1697.000
lcl|NZ_CP020549.1_cds_WP_001114588.1_925	825	575.000	51.450054	628.000
lcl|NZ_CP020549.1_cds_WP_001226122.1_926	606	356.000	47.901885	362.000
lcl|NZ_CP020549.1_cds_WP_000136140.1_927	1200	950.000	27.917648	563.000
lcl|NZ_CP020549.1_cds_WP_001810029.1_928	150	5.178	691.476418	76.000
lcl|NZ_CP020549.1_cds_WP_000282517.1_929	234	14.754	1992.345874	624.000
lcl|NZ_CP020549.1_cds_WP_000654893.1_930	2355	2105.000	70.762603	3162.000
lcl|NZ_CP020549.1_cds_WP_001051750.1_931	468	218.000	206.799495	957.000
lcl|NZ_CP020549.1_cds_WP_000413763.1_932	861	611.000	136.312312	1768.000
lcl|NZ_CP020549.1_cds_WP_000495910.1_933	954	704.000	5.286259	79.000
lcl|NZ_CP020549.1_cds_WP_000244135.1_934	1803	1553.000	110.565621	3645.000
lcl|NZ_CP020549.1_cds_WP_000230399.1_935	714	464.000	92.489925	911.000
lcl|NZ_CP020549.1_cds_WP_000727935.1_936	942	692.000	901.926278	13249.000
lcl|NZ_CP020549.1_cds_937	96	3.401	124.670223	9.000
lcl|NZ_CP020549.1_cds_WP_000780818.1_938	621	371.000	49.393491	389.000
lcl|NZ_CP020549.1_cds_WP_001085885.1_939	483	233.000	71.167346	352.000
lcl|NZ_CP020549.1_cds_WP_000954122.1_940	843	593.000	48.220092	607.000
lcl|NZ_CP020549.1_cds_WP_001835978.1_941	801	551.000	144.059645	1685.000
